|Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|Unnamed: 0.1.1.1|Unnamed: 0.1.1.1.1|Unnamed: 0.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1.1.1|index|Loan_ID|Gender|Married|Dependents|Education|Self_Employed|ApplicantIncome|CoapplicantIncome|LoanAmount|Loan_Amount_Term|Credit_History|Property_Area|Loan_Status
692|692|692|692|692|692|692|692|692|692|692.0|ù*ùfsfsf///|LP001415|Male|Yes|1|Graduate|No|3413|4053.0||360.0|1.0|Semiurban|
693|693|693|693|693|693|693|693|693|693|hello|79|LP001419|Female|Yes|0|Graduate|No|7950|0.0|185.0|360.0|1.0|Urban|
694|694|694|694|694|694|694|694|694|694|694.0|80|LP001420|Male|Yes|3+|Graduate|No|3829|1103.0|163.0|360.0|0.0|Urban|
695|695|695|695|695|695|695|55555555555|Allez au boulot ! :)|695|695.0|81|LP001428|Male|hello|3+|Graduate|No|72529|0.0|360.0|360.0|1.0|Urban|
696|696|696|696|696|696|696|696|courage!!!|696|696.0|ù*ùfsfsf///|LP001445|Male|Yes|2|Not Graduate|No|4136|0.0|149.0|480.0|0.0|Rural|
697|697|697|697|697|697|697|697|697|697|697.0|83|LP001446|Male|Yes|0|Graduate|No|8449|0.0|257.0|360.0|1.0|Rural|
698|698|698|698|698|698|698|698|698|698|courage!!!|ù*ùfsfsf///|LP001450|Male|Yes|0|Graduate|No|4456|0.0|131.0|180.0|0.0|Semiurban|
699|699|699|699|699|699|699|699|699|699|699.0|85|LP001452|Male|Yes|2|Graduate|No|4635|8000.0|102.0|180.0|1.0|Rural|
700|700|700|700|700|700|700|700|700|700|700.0|86|LP001455|Male|Yes|0|Graduate|No|3571|1917.0|135.0|360.0|1.0|Urban|
701|701|701|701|701|701|701|701|701|701|701.0|87|LP001466|Male|No|0|Graduate|No|3066|0.0|95.0|360.0|1.0|Semiurban|
702|702|702|702|702|702|702|702|702|Allez au boulot ! :)||88|LP001471|Male|No|2|Not Graduate|No|3235|2015.0|77.0|360.0|1.0|Semiurban|
703|703|703|703|703|Allez au boulot ! :)|703|Allez au boulot ! :)|703|courage!!!|703.0|89|LP001472|Female|No|0|Graduate||5058|0.0|200.0|360.0|1.0|Rural|
704|704|704|704|704|704|704|Allez au boulot ! :)|courage!!!|704||90|LP001475|Male|Yes|0|Graduate|Yes|3188|2286.0|130.0|360.0||Rural|
705|705|705|705|705|705|Allez au boulot ! :)|705|705|705|courage!!!|Allez au boulot ! :)|LP001483|Male|Yes|3+|Graduate|No|13518|0.0|390.0|360.0|1.0|Rural|
706|706|706|706|706|706|706|706|706|706|706.0|92|LP001486|Male|Yes|1|Graduate|No|4364|2500.0|185.0|360.0|1.0|Semiurban|
707|707|707|707|707|707|707|707|707|707|707.0|93|LP001490|Male||2|Not Graduate|No|4766|1646.0|100.0|360.0|1.0|Semiurban|
708|708|708|708|708|708|Allez au boulot ! :)|708|708|708|708.0|94|LP001496|Male|Yes|1|Graduate|No|4609|2333.0|123.0|360.0|0.0|Semiurban|
709|709|709|709|709|709|709|709|709|709|Allez au boulot ! :)|95|LP001499|Female|Yes|3+|Graduate|No|6260|0.0|110.0|360.0|1.0|Semiurban|
710|710|710|710|710|710|710|710|710|710|hello|96|LP001500|Male|Yes|1|Graduate|No|3333|4200.0|256.0|360.0|1.0|Urban|
711|711|711|711|711|711|711|711|711|711|711.0|97|LP001501|Male|Yes|0|Graduate|No|3500|3250.0|140.0|360.0|1.0|Semiurban|
712|712|712|712|712|712|712|712|712|712|712.0|Allez au boulot ! :)|LP001517|Male|Yes|3+|Graduate|No|9719|0.0|61.0|360.0|1.0|Urban|
713|713|713|713|713|713|713|713|713|713|hello|99|LP001527|None||3+|Graduate|No|6835|0.0|188.0|360.0||Semiurban|
714|714|714|714|714|714|714|714|714|ù*ùfsfsf///|714.0|100|LP001534|Male|No|0|Graduate|No|4452|0.0|131.0|360.0|1.0|Rural|
715|715|715|715|715|715|715|715|715|715|Allez au boulot ! :)|101|LP001542|Female|None|0|Graduate|No|2262|0.0||480.0|0.0|Semiurban|
716|716|716|716|716|716|716|courage!!!|Allez au boulot ! :)|716|hello|102|LP001547|Male|Yes|1|Graduate|No|3901|0.0|116.0|360.0|1.0|Urban|
717|717|717|717|717|717|717|717|717|717|717.0|103|LP001548|Male|Yes|2|Not Graduate|No|2687|0.0|50.0|180.0|1.0|Rural|
718|718|718|718|718|718|718|718|718|718|718.0|104|LP001558|Male|No|0|Graduate|No|2243|2233.0|107.0|360.0||Semiurban|
719|719|719|719|719|719|719|719|719|719|719.0|105|LP001561|Female|Yes|0|Graduate|No|3417|1287.0|200.0|360.0|1.0|Semiurban|
720|720|720|720|720|720|720|720|720|720|720.0|106|LP001563||No|0|Graduate|No|1596|1760.0|119.0|360.0|0.0|Urban|
721|721|721|721|721|721|721|721|721|721|hello|107|LP001567|Male|hello|3+|Graduate|No|4513|0.0|120.0|360.0|1.0|Rural|
722|722|722|722|722|722|722|722|722|722|722.0|ù*ùfsfsf///|LP001568|Male|Yes|0|Graduate|No|4500|0.0|140.0|360.0|1.0|Semiurban|
723|723|723|723|723|723|723|723|723|723|723.0|109|LP001573|Male|Yes|0|Not Graduate|No|4523|1350.0|165.0|360.0|1.0|Urban|
724|724|724|724|724|724|724|724|724|724|724.0|110|LP001584|Female||0|Graduate|Yes|4742|0.0|108.0|360.0|1.0|Semiurban|
725|725|725|725|725|725|725|725|725|725|725.0|111|LP001587|Male|||Graduate|No|4082|0.0|93.0|360.0|1.0|Semiurban|
726|726|726|726|726|726|726|Allez au boulot ! :)|726|726|726.0|112|LP001589|None|hello|0|Graduate|No|3417|0.0|102.0|360.0|1.0|Urban|
727|727|727|727|727|727|727|727|727|727|727.0|113|LP001591|Female|Yes|2|Graduate|No|2922|3396.0|122.0|360.0|1.0|Semiurban|
728|728|728|728|728|728|55555555555|728|728|55555555555|728.0|114|LP001599|Male|Yes|0|Graduate|No|4167|4754.0|160.0|360.0|1.0|Rural|
729|729|729|729|729|729|729|729|729|729|729.0|115|LP001601|Male|No|3+|Graduate|No|4243|4123.0|157.0|360.0||Semiurban|
730|730|730|730|730|730|730|730|730|ù*ùfsfsf///|730.0|116|LP001607|Female|No|0|Not Graduate|No|0|1760.0|180.0|360.0|1.0|Semiurban|
731|731|731|731|731|731|731|731|731|731|731.0|117|LP001611|Male|Yes|1|Graduate|No|1516|2900.0|80.0||0.0|Rural|
732|732|732|732|732|Allez au boulot ! :)|732|732|732|ù*ùfsfsf///|732.0|118|LP001613|Female|No|0|Graduate|No|1762|2666.0|104.0|360.0|0.0|Urban|
733|733|733|733|733|733|733|733|733|733|733.0|119|LP001622|Male|Yes|2|Graduate|No|724|3510.0|213.0|360.0|0.0|Rural|
734|734|734|734|734|734|734|734|734|734|734.0|120|LP001627|Male|No|0|Graduate|No|3125|0.0|65.0|360.0|1.0|Urban|
735|735|735|735|735|735|735|735|735|735|735.0|121|LP001650|Male|Yes|0|Graduate|No|2333|3803.0|146.0|360.0|1.0|Rural|
736|736|736|736|736|736|736|Allez au boulot ! :)|Allez au boulot ! :)|736|736.0|122|LP001651|Male|Yes|3+|Graduate|No|3350|1560.0|135.0|360.0|1.0|Urban|
737|737|737|737|737|737|737|737|737|Allez au boulot ! :)|737.0|123|LP001652|Male||0|Graduate|No|2500|6414.0|187.0|360.0|0.0|Rural|
738|738|738|738|738|738|738|738|738|ù*ùfsfsf///|738.0|124|LP001655|None|No|0|Graduate|No|12500|0.0|300.0|360.0|0.0|Urban|
739|739|739|739|739|739|739|739|739|739|739.0|125|LP001660|Male|No|0|Graduate|No|4667|0.0|120.0|360.0|1.0|Semiurban|
740|740|740|740|740|740|740|740|740|740|740.0|126|LP001662|Male|No|0|Graduate|No|6500|0.0|71.0|360.0|0.0|Urban|
741|741|741|741|741|741|741|741|741|741|741.0|127|LP001663|ù*ùfsfsf///|Yes|2|Graduate|No|7500|0.0|225.0|360.0|1.0|Urban|
742|742|742|742|742|742|742|742|742|742|742.0|128|LP001667|Male|No|0|Graduate|No|3073|0.0|70.0|180.0|1.0|Urban|
743|743|743|743|743|743|743|743|743|743|743.0|129|LP001695|Male|Yes|1|Not Graduate|No|3321|2088.0|70.0||1.0|Semiurban|
744|744|744|744|744|744|744|744|744|744|744.0|Allez au boulot ! :)|LP001703|Male|Yes|0|Graduate|No|3333|1270.0|124.0|360.0|1.0|Urban|
745|745|745|745|745|745|745|745|745|ù*ùfsfsf///|745.0|131|LP001718|Male|No||Graduate|No|3391|0.0|132.0|360.0|1.0|Rural|
746|746|746|746|746|746|746|746|746|746|746.0||LP001728|Male|||Graduate|Yes|3343|1517.0|105.0|360.0|1.0|Rural|
747|747|747|747|747|747|747|747|747|747|747.0|133|LP001735|Female|No|1|Graduate|No|3620|0.0|90.0|360.0|1.0|Urban|
748|748|748|748|748|748|748|Allez au boulot ! :)|748|0|748.0|134|LP001737|Male|No|0|Graduate|No|4000|0.0|83.0|84.0|1.0|Urban|
749|749|749|749|749|749|749|749|749|749|749.0|135|LP001739|Male|Yes|0|Graduate|No|4258|0.0|125.0|360.0|1.0|Urban|
750|750|750|750|750|750|750|750|750|750|750.0|136|LP001742|None|Yes|2|Graduate|No|4500|0.0|147.0|360.0|1.0|Rural|
751|751|751|751|751|751|751|751|751|751|751.0|Allez au boulot ! :)|LP001757|Male|Yes|1|Graduate|No|2014|2925.0|120.0|360.0|1.0|Rural|
752|752|752|752|752|752|752|752|752|752|752.0|None|LP001769|ù*ùfsfsf///|No||Graduate|No|3333|1250.0|110.0|360.0|1.0|Semiurban|
753|753|753|753|753|753|753|753|753|ù*ùfsfsf///|753.0|139|LP001771|Female|No|3+|Graduate|No|4083|0.0|103.0|360.0||Semiurban|
754|754|754|754|754|754|754|754|754|754|Allez au boulot ! :)|140|LP001785|Male|No|0|Graduate|No|4727|0.0|150.0|360.0|0.0|Rural|
755|755|755|755|755|755|755|755|755|755|755.0|141|LP001787|Male|Yes|3+|Graduate|No|3089|2999.0|100.0|240.0|1.0|Rural|
756|756|756|756|756|756|Allez au boulot ! :)|756|756|756|756.0|142|LP001789|Male|hello||Not Graduate||6794|528.0|139.0|360.0|0.0|Urban|
757|757|757|757|757|757|757|757|757|757|757.0|Allez au boulot ! :)|LP001791|Male|Yes|0|Graduate|Yes|32000|0.0|550.0|360.0||Semiurban|
758|758|758|758|758|758|758|758|758|758|Allez au boulot ! :)|144|LP001794|Male|Yes||Graduate|Yes|10890|0.0|260.0|12.0|1.0|Rural|
759|759|759|759|759|759|759|759|759|759|759.0|145|LP001797|Female|No|0|Graduate|No|12941|0.0|150.0|300.0|1.0|Urban|
760|760|760|760|760|760|760|760|Allez au boulot ! :)|760|760.0|146|LP001815|Male|hello|0|Not Graduate|No|3276|0.0|90.0|360.0|1.0|Semiurban|
761|761|761|761|761|761|761|761|courage!!!|761|761.0|147|LP001817|Male|No|0|Not Graduate|Yes|8703|0.0|199.0|360.0|0.0|Rural|
762|762|762|762|762|762|Allez au boulot ! :)|762|762|762|Allez au boulot ! :)|148|LP001818|Male|Yes|1|Graduate|No|4742|717.0|139.0|360.0|1.0|Semiurban|
763|763|763|763|763|763|763|763|763|763|hello|149|LP001822|Male||0|Graduate|No|5900|0.0|150.0|360.0|1.0|Urban|
764|764|764|764|764|764|764|764|764|764|764.0|150|LP001827|Male|No|0|Graduate|No|3071|4309.0|180.0|360.0|1.0|Urban|
765|765|765|765|765|765|765|765|765|765|765.0|151|LP001831|Male|Yes|0|Graduate|No|2783|1456.0|113.0|360.0|1.0|Urban|
766|766|766|766|766|766|766|Allez au boulot ! :)|766|766|766.0|152|LP001842|Male|No|0|Graduate|No|5000|0.0|148.0|360.0|1.0|Rural|
767|767|767|767|767|767|767|767|767|767|767.0|153|LP001853|Male|Yes|1|Not Graduate|No|2463|2360.0|117.0|360.0|0.0|Urban|
768|768|768|768|768|768|768|768|768|768|768.0|154|LP001855|Male|Yes|2|Graduate|No|4855|0.0|72.0|360.0|1.0|Rural|
769|769|769|769|769|769|769|769|769|769|769.0|155|LP001857|Male|No|0|Not Graduate|Yes|1599|2474.0|125.0|300.0|1.0|Semiurban|
770|770|770|770|770|770|770|770|770|770|770.0|ù*ùfsfsf///|LP001862|Male|Yes|2|Graduate|Yes|4246|4246.0|214.0|360.0|1.0|Urban|
771|771|771|771|771|771|771|771|771|771|771.0|ù*ùfsfsf///|LP001867|Male||0|Graduate|No|4333|2291.0|133.0|350.0|1.0|Rural|
772|772|772|772|772|772|772|772|772|772|772.0|158|LP001878|Male|No|1|Graduate|No|5823|2529.0|187.0|360.0|1.0|Semiurban|
773|773|773|773|773|773|Allez au boulot ! :)|773|55555555555|773|773.0|159|LP001881|Male|Yes|0|Not Graduate|No|7895|0.0|143.0|360.0|1.0|Rural|
774|774|774|774|774|774|774|774|55555555555|774|774.0|160|LP001886|Male|No|0|Graduate|No|4150|4256.0|209.0|360.0|1.0|Rural|
775|775|775|775|775|775|775|775|775|775|775.0|161|LP001906|Male|No||Graduate||2964|0.0|84.0|360.0|0.0|Semiurban|
776|776|776|776|776|776|Allez au boulot ! :)|776|776|776|776.0|Allez au boulot ! :)|LP001909|Male|No|0|Graduate|No|5583|0.0|116.0|360.0|1.0|Urban|
777|777|777|777|777|777|777|777|777|777|777.0|163|LP001911|Female|hello|0|Graduate|No|2708|0.0|65.0|360.0|1.0|Rural|
778|778|778|778|778|778|778|778|778|778|778.0|164|LP001921|Male|No|1|Graduate|No|3180|2370.0|80.0|240.0||Rural|
779|779|779|779|779|Allez au boulot ! :)|779|779|779|779|779.0|165|LP001923|Male|No|0|Not Graduate|No|2268|0.0|170.0|360.0|0.0|Semiurban|
780|780|780|780|780|780|780|780|780|780|780.0|166|LP001933|Male|hello|2|Not Graduate|No|1141|2017.0|120.0|360.0|0.0|Urban|
781|781|781|781|781|781|781|781|781|781|781.0|167|LP001943|Male|Yes|0|Graduate|No|3042|3167.0|135.0|360.0|1.0|Urban|
782|782|782|782|782|782|782|Allez au boulot ! :)|782|782|782.0|168|-400|Female|Yes|3+|Graduate||1750|2935.0|94.0|360.0|0.0|Semiurban|
783|783|783|783|783|783|783|783|Allez au boulot ! :)|783|783.0|169|LP001959|Female|Yes|1|Graduate|No|3564|0.0|79.0|360.0|1.0|Rural|
784|784|784|784|784|Allez au boulot ! :)|784|Allez au boulot ! :)|784|55555555555|784.0|170|LP001961|Female|No|0|Graduate|No|3958|0.0|110.0|360.0|1.0|Rural|
785|785|785|785|785|785|785|785|Allez au boulot ! :)|courage!!!|785.0|171|LP001973|Male|Yes|2|Not Graduate|No|4483|0.0|130.0|360.0|1.0|Rural|
786|786|786|786|786|786|786|786|Allez au boulot ! :)|786|786.0|172|LP001975|Male|Yes|0|Graduate|No|5225|0.0|143.0|360.0|1.0|Rural|
787|787|787|787|787|787|787|787|787|787|787.0|Allez au boulot ! :)|LP001979|Male|No|0|Graduate|No|3017|2845.0|159.0|180.0|0.0|Urban|
788|788|788|788|788|788|788|788|788|55555555555|hello|174|LP001995|Male|Yes|0|Not Graduate|No|2431|1820.0|110.0|360.0|0.0|Rural|
789|789|789|789|789|789|789|789|789|789|789.0|175|LP001999|Male|Yes|2|Graduate||4912|4614.0|160.0|360.0|1.0|Rural|
790|790|790|790|790|790|790|790|790|790|790.0|176|LP002007|Male|Yes|2|Not Graduate|No|2500|3333.0|131.0|360.0|1.0|Urban|
791|791|791|791|791|791|791|791|791|791|791.0|ù*ùfsfsf///|LP002009|None|No|0|Graduate|No|2918|0.0|65.0|360.0||Rural|
792|792|792|792|792|792|792|792|792|792|792.0|178|LP002016|Male|Yes|2|Graduate|No|5128|0.0|143.0|360.0|1.0|Rural|
793|793|793|793|793|793|793|793|793|793|793.0|179|LP002017|Male|Yes|3+|Graduate|No|15312|0.0|187.0|360.0||Urban|
794|794|794|794|794|794|794|794|794|794|794.0|180|LP002018|Male||2|Graduate|No|3958|2632.0|160.0|360.0|1.0|Semiurban|
795|795|795|795|795|795|795|795|795|795|795.0|181|LP002027|Male|Yes||Graduate|No|4334|2945.0|165.0|360.0|1.0|Semiurban|
796|796|796|796|796|796|796|796|796|796|hello|182|LP002028|Male|Yes|2|Graduate|No|4358|0.0|110.0|360.0|1.0|Urban|
797|797|797|797|797|797|797|797|797|797|797.0|183|LP002042|Female|Yes|1|Graduate|No|4000|3917.0|173.0|360.0|1.0|Rural|
798|798|798|798|798|798|798|798|798|798|798.0|None|LP002045|Male|Yes|3+|Graduate|No|10166|750.0|150.0||1.0|Urban|
799|799|799|799|799|799|799|799|799|799|799.0|185|LP002046|Male|Yes|0|Not Graduate|No|4483|0.0|135.0|360.0||Semiurban|
800|800|800|800|800|800|800|800|800|800|800.0|186|LP002047|Male|Yes|2|Not Graduate|No|4521|1184.0|150.0|360.0|1.0|Semiurban|
801|801|801|801|801|801|801|801|801|801|801.0|187|LP002056|Male|Yes|2|Graduate|No|9167|0.0|235.0|360.0|1.0|Semiurban|
802|802|802|802|802|802|802|courage!!!|Allez au boulot ! :)|802||ù*ùfsfsf///|LP002057|Male|hello|0|Not Graduate|No|13083|0.0||360.0|1.0|Rural|
803|803|803|803|803|803|803|803|803|803|803.0|189|LP002059|Male||2|Graduate|No|7874|3967.0|336.0|360.0|1.0|Rural|
804|804|804|804|804|804|804|Allez au boulot ! :)|804|804|804.0|190|LP002062|Female|Yes|1|Graduate|No|4333|0.0|132.0|84.0|1.0|Rural|
805|805|805|805|805|805|805|805|805|805|||LP002064|Male|No|0|Graduate|No|4083|0.0|96.0|360.0|1.0|Urban|
806|806|806|806|806|Allez au boulot ! :)|806|806|806|806|hello|192|LP002069|Male|Yes|2|Not Graduate||3785|2912.0|180.0|360.0|0.0|Rural|
807|807|807|807|807|807|807|807|807|807|807.0|193|LP002070|Male|Yes|3+|Not Graduate|No|2654|1998.0|128.0|360.0|0.0|Rural|
808|808|808|808|808|808|808|808|808|808|808.0|None|LP002077|Male|Yes|1|Graduate|No|10000|2690.0|412.0|360.0|1.0|Semiurban|
809|809|809|809|809|809|809|809|809|809|809.0|None|LP002083|Male|No|0|Graduate|Yes|5833|0.0|116.0|360.0|1.0|Urban|
810|810|810|810|810|810|Allez au boulot ! :)|810|810|810|810.0|196|LP002090|None|hello|1|Graduate|No|4796|0.0|114.0|360.0|0.0|Semiurban|
811|811|811|811|811|811|811|811|811|811|courage!!!|197|LP002096|Male|Yes|0|Not Graduate|No|2000|1600.0|115.0|360.0|1.0|Rural|
812|812|812|812|812|812|812|812|812|812|courage!!!|198|LP002099|ù*ùfsfsf///|Yes|2|Graduate|No|2540|700.0|104.0|360.0|0.0|Urban|
813|813|813|813|813|813|813|813|813|813|813.0|199|LP002102|Male|Yes|0|Graduate|Yes|1900|1442.0|88.0|360.0|1.0|Rural|
814|814|814|814|814|814|55555555555|814|814|814|814.0|200|LP002105|None|Yes|0|Graduate|Yes|8706|0.0|108.0|480.0|1.0|Rural|
815|815|815|815|815|815|815|815|815|Allez au boulot ! :)|courage!!!|201|LP002107|Male|Yes||Not Graduate|No|2855|542.0|90.0|360.0|1.0|Urban|
816|816|816|816|816|816|Allez au boulot ! :)|Allez au boulot ! :)|816|55555555555|816.0|Allez au boulot ! :)|LP002111|Male|hello||Graduate|No|3016|1300.0|100.0|360.0||Urban|
817|817|817|817|817|817|817|817|817|817|817.0|203|LP002117|Female|Yes|0|Graduate|No|3159|2374.0|108.0|360.0|1.0|Semiurban|
818|818|818|818|818|818|818|818|818|818|818.0|204|LP002118|Female|No|0|Graduate|No|1937|1152.0|78.0|360.0|1.0|Semiurban|
819|819|819|819|819|819|819|819|819|Allez au boulot ! :)|819.0|205|LP002123|None|Yes|0|Graduate|No|2613|2417.0|123.0|360.0|1.0|Semiurban|
820|820|820|820|820|Allez au boulot ! :)|820|Allez au boulot ! :)|820|820|820.0|206|LP002125|Male|Yes|1|Graduate|No|4960|2600.0|187.0|360.0|1.0|Semiurban|
821|821|821|821|821|821|821|821|821|821|821.0|None|LP002148|Male|Yes|1|Graduate|No|3074|1083.0|146.0|360.0|1.0|Semiurban|
822|822|822|822|822|822|822|822|822|822|822.0|208|LP002152|Female|No||Graduate|No|4213|0.0|80.0|360.0|1.0|Urban|
823|823|823|823|823|823|823|823|823|823|823.0||LP002165|None|No|1|Not Graduate|No|2038|4027.0|100.0|360.0|1.0|Rural|
824|824|824|824|824|824|824|824|824|824|824.0|210|LP002167|Female|No|0|Graduate|No|2362|0.0|55.0|360.0|1.0|Urban|
825|825|825|825|825|825|825|825|825|825|825.0|211|LP002168|Male|No|0|Graduate|No|5333|2400.0|200.0|360.0|0.0|Rural|
826|826|826|826|826|826|826|826|826|ù*ùfsfsf///|826.0|212|LP002172|Male|Yes||Graduate|Yes|5384|0.0|150.0|360.0|1.0|Semiurban|
827|827|827|827|827|827|827|827|827|827|827.0|213|LP002176|Male|No|0|Graduate|No|5708|0.0|150.0|360.0|1.0|Rural|
828|828|828|828|828|828|828|828|828|828|828.0|214|LP002183|Male|Yes|0|Not Graduate|No|3754|3719.0|118.0||1.0|Rural|
829|829|829|829|829|829|829|829|829|829|829.0|215|LP002184|Male|Yes|0|Not Graduate|No|2914|2130.0|150.0|300.0|1.0|Urban|
830|830|830|830|830|830|830|55555555555|830|Allez au boulot ! :)|830.0|216|LP002186|Male|Yes|0|Not Graduate|No|2747|2458.0|118.0|36.0|1.0|Semiurban|
831|831|831|831|831|831|831|831|831|831|courage!!!|None|LP002192|Male|Yes|0|Graduate|No|7830|2183.0|212.0|360.0|1.0|Rural|
832|832|832|832|832|832|832|Allez au boulot ! :)|832|0|832.0|ù*ùfsfsf///|LP002195|Male|Yes|1|Graduate|Yes|3507|3148.0|212.0|360.0|1.0|Rural|
833|833|833|833|833|833|833|833|833|0|Allez au boulot ! :)|219|LP002208|Male|hello|1|Graduate|No|3747|2139.0|125.0|360.0|1.0|Urban|
834|834|834|834|834|834|834|834|834|834|hello|220|LP002212|Male|Yes|0|Graduate|No|2166|2166.0|108.0|360.0||Urban|
835|835|835|835|835|835|55555555555|835|835|ù*ùfsfsf///|835.0|ù*ùfsfsf///|LP002240|None|Yes|0|Not Graduate|No|3500|2168.0|149.0|360.0|1.0|Rural|
836|836|836|836|836|836|836|836|Allez au boulot ! :)|836|836.0|None|LP002245|Male|Yes|2|Not Graduate|No|2896|0.0|80.0|480.0|1.0|Urban|
837|837|837|837|837|837|837|837|837|837|hello|ù*ùfsfsf///|LP002253|None|No|1|Graduate|No|5062|0.0|152.0|300.0|1.0|Rural|
838|838|838|838|838|838|838|838|Allez au boulot ! :)|838|838.0|224|LP002256|Female|No|2|Graduate|Yes|5184|0.0|187.0|360.0|0.0|Semiurban|
839|839|839|839|839|839|839|839|839|839|839.0|Allez au boulot ! :)|LP002257|Female|No|0|Graduate|No|2545|0.0|74.0|360.0|1.0|Urban|
840|840|840|840|840|840|840|Allez au boulot ! :)|840|840|840.0|226|-400|Male|Yes|0|Graduate|No|2553|1768.0|102.0|360.0|1.0|Urban|
841|841|841|841|841|841|841|841|841|841|841.0|227|LP002270|Male||1|Graduate|No|3436|3809.0|100.0|360.0|1.0|Rural|
842|842|842|842|842|842|Allez au boulot ! :)|842|842|842|842.0|228|LP002279|Male|No|0|Graduate|No|2412|2755.0|130.0|360.0|1.0|Rural|
843|843|843|843|843|843|843|843|55555555555|843|843.0|229|LP002286|Male|Yes|3+|Not Graduate|No|5180|0.0|125.0|360.0|0.0|Urban|
844|844|844|844|844|844|844|844|Allez au boulot ! :)|844|844.0|230|LP002294|Male|No|0|Graduate|No|14911|14507.0|130.0|360.0|1.0|Semiurban|
845|845|845|845|845|845|845|845|845|Allez au boulot ! :)|hello|231|LP002298|||0|Graduate|Yes|2860|2988.0|138.0|360.0|1.0|Urban|
846|846|846|846|846|846|846|846|846|846|846.0|232|LP002306|Male|Yes|0|Graduate|No|1173|1594.0|28.0|180.0|1.0|Rural|
847|847|847|847|847|847|847|847|847|courage!!!|847.0|233|LP002310|Female|No|1|Graduate|No|7600|0.0|92.0|360.0|1.0|Semiurban|
848|848|848|848|848|848|848|848|848|848|848.0|234|LP002311|Female|Yes|0|Graduate|No|2157|1788.0|104.0|360.0|1.0|Urban|
849|849|849|849|849|849|Allez au boulot ! :)|849|849|849|849.0|235|LP002316|Male|No|0|Graduate|No|2231|2774.0|176.0|360.0|0.0|Urban|
850|850|850|850|850|850|850|850|850|850|850.0|Allez au boulot ! :)|LP002321|Female|hello|0|Graduate|No|2274|5211.0|117.0|360.0|0.0|Semiurban|
851|851|851|851|851|851|851|851|851|ù*ùfsfsf///|851.0|237|LP002325|Male||2|Not Graduate|No|6166|13983.0|102.0|360.0|1.0|Rural|
852|852|852|852|852|852|Allez au boulot ! :)|852|852|852|852.0|238|LP002326|Male|Yes|2|Not Graduate|No|2513|1110.0|107.0|360.0|1.0|Semiurban|
853|853|853|853|853|853|853|853|853|853|853.0|239|LP002329|Male|No|0|Graduate|No|4333|0.0|66.0|480.0|1.0|Urban|
854|854|854|854|854|854|854|854|854|Allez au boulot ! :)|854.0|240|LP002333|Male|No|0|Not Graduate|No|3844|0.0|105.0|360.0|1.0|Urban|
855|855|855|855|855|855|855|855|855|855|855.0|241|LP002339|Male|Yes|0|Graduate|No|3887|1517.0|105.0|360.0|0.0|Semiurban|
856|856|856|856|856|856|856|856|856|856|856.0|242|LP002344|Male|None|0|Graduate|No|3510|828.0|105.0|360.0|1.0|Semiurban|
857|857|857|857|857|857|857|857|857|857|hello|None|LP002346|Male|hello|0|Graduate||2539|1704.0|125.0|360.0|0.0|Rural|
858|858|858|858|858|858|858|858|858|858|Allez au boulot ! :)|244|-400|None|hello|0|Not Graduate|No|2107|0.0|64.0|360.0|1.0|Semiurban|
859|859|859|859|859|859|859|859|55555555555|859|hello|245|LP002355||Yes||Graduate|No|3186|3145.0|150.0|180.0|0.0|Semiurban|
860|860|860|860|860|860|860|860|860|ù*ùfsfsf///|860.0|246|LP002358|Male|Yes|2|Graduate|Yes|5000|2166.0|150.0|360.0|1.0|Urban|
861|861|861|861|861|861|861|861|861|861|861.0|247|LP002360|Male|Yes||Graduate|No|10000|0.0||360.0|1.0|Urban|
862|862|862|862|862|862|862|862|862|courage!!!|hello|248|LP002375|Male|Yes|0|Not Graduate|Yes|3943|0.0|64.0|360.0|1.0|Semiurban|
863|863|863|863|863|863|863|863|55555555555|863|863.0|249|LP002376|Male|No|0|Graduate|No|2925|0.0|40.0|180.0|1.0|Rural|
864|864|864|864|864|864|864|864|864|864|864.0|250|LP002383|Male|Yes|3+|Graduate|No|3242|437.0|142.0|480.0|0.0|Urban|
865|865|865|865|865|865|865|865|865|865|hello|251|LP002385|None|Yes||Graduate|No|3863|0.0|70.0|300.0|1.0|Semiurban|
866|866|866|866|866|866|866|866|866|Allez au boulot ! :)|hello|ù*ùfsfsf///|LP002389|Female|No|1|Graduate|No|4028|0.0|131.0|360.0|1.0|Semiurban|
867|867|867|867|867|867|867|867|867|867|867.0|253|LP002394|Male|Yes|2|Graduate|No|4010|1025.0|120.0|360.0|1.0|Urban|
868|868|868|868|868|868|868|868|868|868|868.0|254|LP002397|Female|Yes|1|Graduate|No|3719|1585.0|114.0|360.0|1.0|Urban|
869|869|869|869|869|869|Allez au boulot ! :)|869|869|869|hello|ù*ùfsfsf///|LP002399|Male|No|0|Graduate||2858|0.0|123.0|360.0|0.0|Rural|
870|870|870|870|870|870|870|870|870|870|870.0|256|LP002400|Female|Yes|0|Graduate|No|3833|0.0|92.0|360.0|1.0|Rural|
